name,adname,type,rating,cost,性价比,cluster,餐厅类型
沈厨臭鳜鱼·山野徽州土菜(高德置地店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,98,1.0010620288533425,1,大众品质型
小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,1,大众品质型
大俺徽柴火鸡·地锅鸡(加州阳光店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0621757652933361,1,大众品质型
小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55,1.117914742793111,1,大众品质型
大俺徽地锅鸡(转塘象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,73,1.0919909197983517,1,大众品质型
沈厨臭 鳜鱼·山野徽州土菜(阿里亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,98,0.9792998108347917,1,大众品质型
小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55,1.117914742793111,1,大众品质型
大俺徽柴火鸡·地锅鸡(鑫都汇店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1145748044135328,1,大众品质型
小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,1,大众品质型
大俺徽地锅鸡(拱墅宝龙店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1427572926329579,1,大众品质型
皖北囍阿婆地锅鸡,临安区,餐饮服务;中餐厅;中餐厅,4.5,37,1.2370840998412211,1,大众品质型
徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63,1.0820212806667227,1,大众品质型
小菜园新徽菜(杭州余杭良渚永旺店),余杭区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0930721929532643,1,大众品质型
皖北小厨房(滨兴小区西区店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1377545559702362,1,大众品质型
小菜园新徽菜(杭州萧山开元广场店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0930721929532643,1,大众品质型
大俺徽地锅鸡(东站祥生中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,61,1.0903449173610649,1,大众品质型
刘记私房菜(七贤郡店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,22,1.4351804500671046,0,平价高性价比型
小菜园新徽菜(杭州萧山奥体印象城店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0930721929532643,1,大众品质型
水墨徽I新安·徽菜(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,110,0.9979764008499875,1,大众品质型
小菜园新徽菜(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682296431134173,1,大众品质型
徽州名灶妈妈菜(喜悦广场店),临平区,餐饮服务;中餐厅;中餐厅,4.6,101,0.994600441063666,1,大众品质型
徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0326990003381638,1,大众品质型
小菜园新徽菜(杭州拱墅吾悦店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0930721929532643,1,大众品质型
老乡鸡(杭州东站店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,46,1.0389212086890862,0,平价高性价比型
小菜园新徽菜(杭州富阳万达店),富阳区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0930721929532643,1,大众品质型
皖碗鸡(善贤人家店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,62,1.0378614947298828,1,大众品质型
皖北地锅鸡,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.3,47,1.1107663972715136,0,平价高性价比型
皖宴地锅鸡·地锅鱼,临平区,餐饮服务;中餐厅;中餐厅,4.5,51,1.1388819117479259,1,大众品质型
小菜园新徽菜(杭州建德恒太城店),建德市,餐饮服务;餐饮相关场所;餐饮相关,4.4,55,1.0930721929532643,1,大众品质型
皖碗地锅鸡(万美商务中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,72,1.0488387226882916,1,大众品质型
铁锅年代地锅鸡(明珠路店),建德市,餐饮服务;中餐厅;安徽菜(徽菜),4.3,64,1.0300912977121799,1,大众品质型
皖北地锅鸡(锦城街店),余杭区,餐饮服务;中餐厅;中餐厅,4.3,83,0.9704756922295988,1,大众品质型
皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53,1.128106792975486,1,大众品质型
小菜园新徽菜(杭州临平城北花园城店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,55,1.0682296431134173,1,大众品质型
忆浙西·浙西农家菜(龙岗店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,79,1.0497425925258759,1,大众品质型
老安徽砂锅(新民街店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,28,1.3363839196801655,0,平价高性价比型
浙皖饭店,建德市,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522214909391447,1,大众品质型
何记皖北地锅鸡(良诸店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,82,0.995736300656929,1,大众品质型
安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66,1.0702328106571102,1,大众品质型
小菜园新徽菜(杭州余杭金地店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0930721929532643,1,大众品质型
大俺徽地锅鸡(乐创城店),萧山区,餐饮服务;中餐厅;中餐厅,3.8,81,0.8623195140827471,0,平价高性价比型
浙皖楼饭店,淳安县,餐饮服务;中餐厅;中餐厅,4.5,75,1.0390849877869595,1,大众品质型
皖员外地锅鸡(临江店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0528996734437868,0,平价高性价比型
皖北地锅鸡(余杭万达店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.2,51,1.062956450964731,0,平价高性价比型
嘟嘟宝私房菜馆,临安区,餐饮服务;中餐厅;中餐厅,4.4,97,0.9596578428241755,1,大众品质型
安徽地锅鸡,钱塘区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,52,1.0578567247571387,0,平价高性价比型
皖佬地锅鸡(江和城购物中心店),建德市,餐饮服务;中餐厅;中餐厅,4.2,53,1.0528996734437868,0,平价高性价比型
小菜园新徽菜(杭州西湖龙湖紫荆天街店),西湖区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,69,1.0356608044305022,1,大众品质型
皖北地锅鸡(三号路店),富阳区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936395460193817,0,平价高性价比型
皖缘粗菜馆,富阳区,餐饮服务;中餐厅;中餐厅,4.3,46,1.1168402993407676,0,平价高性价比型
阜阳格拉条卷馍(下沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.4,17,1.5222955275492518,0,平价高性价比型
徽府地锅鸡(临浦店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,35,1.227843378412744,0,平价高性价比型
小菜园新徽菜(杭州上城七堡花园城店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0930721929532643,1,大众品质型
蒸小皖(杭州东站店),上城区,餐饮服务;中餐厅;中餐厅,3.4,44,0.8931708574471344,0,平价高性价比型
皖北地锅鸡(佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.3,67,1.0190762288987296,1,大众品质型
安徽香辣馆(世茂店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,105,0.8577360868828099,1,大众品质型
安徽饭店,萧山区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936395460193817,0,平价高性价比型
淮南黄牛汤,临平区,餐饮服务;中餐厅;中餐厅,3.7,13,1.4020157722528195,0,平价高性价比型
徽州人家(振兴路店),富阳区,餐饮服务;餐饮相关场所;餐饮相关,4.4,48,1.1305763532134516,1,大众品质型
农家大灶台(松乔街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,66,0.9513180539174313,0,平价高性价比型
何记皖北地锅鸡(乔司店),临平区,餐饮服务;中餐厅;中餐厅,4.2,55,1.0433870932735705,0,平价高性价比型
江西香辣馆(朝阳店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,55,1.0185445434337235,0,平价高性价比型
皖北地锅鸡(临平欣北店),临平区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0528996734437868,0,平价高性价比型
何记皖北地锅鸡(塘栖店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,123,0.892064071668035,1,大众品质型
淮南牛肉汤(范家路),上城区,餐饮服务;中餐厅;中餐厅,4.0,14,1.4770774922754202,0,平价高性价比型
皖员外地锅鸡(益农店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,57,1.0343698924208766,0,平价高性价比型
皖豫土菜馆,余杭区,餐饮服务;中餐厅;中餐厅,4.4,46,1.1428133295579948,1,大众品质型
伍味徽菜馆,余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,50,1.0427725903905731,0,平价高性价比型
皖北地锅鸡(南江路店),富阳区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0528996734437868,0,平价高性价比型
皖掌柜地锅鸡(盛乐店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,65,1.0502058692005338,1,大众品质型
徽州土菜馆,余杭区,餐饮服务;中餐厅;中餐厅,4.4,54,1.097987064368532,1,大众品质型
徽州小锅菜(乐富海邦园分店),余杭区,餐饮服务;中餐厅;中餐厅,3.8,18,1.2905684332014127,0,平价高性价比型
徽馆.无为土菜馆(万和店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.6,85,0.8081992176559544,0,平价高性价比型
皖北地锅鸡(瓜沥店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.4,58,1.0790826719632538,1,大众品质型
安徽农家地锅鸡(星桥店),临平区,餐饮服务;中餐厅;中餐厅,4.4,50,1.119073023833786,1,大众品质型
姐妹徽菜馆,富阳区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,82,0.995736300656929,1,大众品质型
皖北羊肉馆(铭和苑新荷坊店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,36,1.163139152317201,0,平价高性价比型
安徽饭店(坎红路),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.9,41,1.0434309070343104,0,平价高性价比型
安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64,1.0780025208615835,1,大众品质型
亮小皖炒鸡店,上城区,餐饮服务;中餐厅;中餐厅,4.4,168,0.8577167395528162,1,大众品质型
皖北地锅灶(七格小区店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,48,1.0277966847395015,0,平价高性价比型
徽州小馆,桐庐县,餐饮服务;餐饮相关场所;餐饮相关,3.9,9,1.693748479422682,0,平价高性价比型
小菜园新徽菜(良安路店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.3,25,1.3197890086495798,0,平价高性价比型
安徽饭店,临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,20,1.4123725766381197,0,平价高性价比型
如意餐馆(万向路店货真价实店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624299506329794,1,大众品质型
皖北地锅鸡(乾南嘉苑店),临平区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339314459704239,1,大众品质型
忆香缘千衢菜妈妈味(东港路店),临平区,餐饮服务;快餐厅;快餐厅,4.4,87,0.9827270501008266,1,大众品质型
皖北饭店,临安区,餐饮服务;中餐厅;中餐厅,4.2,28,1.2472916583681544,0,平价高性价比型
何记皖北地锅鸡(成虎路店),萧山区,餐饮服务;中餐厅;中餐厅,4.1,66,0.9751010052653669,0,平价高性价比型
迎春·东北老菜儿(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,59,1.1479248823770698,1,大众品质型
老姑东北人(立涛园店),萧山区,餐饮服务;中餐厅;东北菜,4.9,78,1.1214231558418588,1,大众品质型
周姐焦烤鸡架·东北烧烤夜宵,滨江区,餐饮服务;中餐厅;中餐厅,4.8,77,1.101749093397008,1,大众品质型
杨光姐?东北老家(西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,62,1.1344067500535928,1,大众品质型
刘老根·东北烧烤酒场(闻涛观潮店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,80,1.0922870719522046,1,大众品质型
东北一锅香(丰谭路城西店),西湖区,餐饮服务;中餐厅;东北菜,4.7,72,1.0954537770299935,1,大众品质型
马丫东北饭儿(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,56,1.1624883506652415,1,大众品质型
夏大厨铁锅炖·东北菜·烧烤(钱江世纪城店),萧山区,餐饮服务;中餐厅;东北菜,4.7,63,1.1301111153630214,1,大众品质型
潘家东北烧烤火锅,拱墅区,餐饮服务;中餐厅;火锅店,4.7,84,1.057926838874359,1,大众品质型
城子岭铁锅炖,萧山区,餐饮服务;中餐厅;中餐厅,4.7,78,1.075650782134028,1,大众品质型
马丫东北饭儿(滨江文苑大厦店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,83,1.0607525008090966,1,大众品质型
十八道东北菜?芳达烧烤东北菜 (中赢康康谷店),滨江区,餐饮服务;中餐厅;东北菜,4.7,90,1.0419300342229454,1,大众品质型
广源东北菜(文创大厦店),钱塘区,餐饮服务;中餐厅;东北菜,4.7,66,1.1177987133529819,1,大众品质型
郭包又东北菜(北软中天园店),拱墅区,餐饮服务;中餐厅;东北菜,4.7,69,1.1062740410962182,1,大众品质型
福泰来(北景园店),拱墅区,餐饮服务;中餐厅;东北菜,4.8,69,1.1298117866514568,1,大众品质型
马丫东北饭儿(金昌路店),余杭区,餐饮服务;中餐厅;东北菜,4.7,64,1.1259137440109872,1,大众品质型
郭包又东北菜(西兴店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,71,1.0989868905364402,1,大众品质型
老阚东北铁锅炖锅包肉(西湖银泰百货店),上城区,餐饮服务;中餐厅;中餐厅,4.4,41,1.1772041002438376,0,平价高性价比型
金玉东北烧烤·东北菜,余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0621757652933361,1,大众品质型
忆味东北美食体验基地,临平区,餐饮服务;中餐厅;中餐厅,4.7,68,1.1100334851985627,1,大众品质型
垚森居东北菜?烧烤(杭州宸创大厦店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,66,1.094015762005046,1,大众品质型
马丫东北饭儿(德胜总店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235009487094725,1,大众品质型
食局东北菜,西湖区,餐饮服务;中餐厅;东北菜,4.6,46,1.194759389992449,1,大众品质型
厨创东北大厨(湖滨In77 C区店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558428811721325,1,大众品质型
食三嫂·齐齐哈尔烤肉·烧烤东北菜(新天地店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1102704362226652,1,大众品质型
喜村烧鸽子烧烤东北菜,余杭区,餐饮服务;中餐厅;东北菜,4.6,42,1.2230138941043192,1,大众品质型
幸福年铁锅炖熏酱小酒馆(高沙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.7,57,1.157509165328124,1,大众品质型
马丫东北饭儿(江南大道店),滨江区,餐饮服务;中餐厅;东北菜,4.7,76,1.0820005832568607,1,大众品质型
山河屯铁锅炖·东北菜(杭州一店),上城区,餐饮服务;中餐厅;东北菜,4.7,99,1.0205920324726416,1,大众品质型
芳达烧烤·东北菜(武林旗舰店),拱墅区,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;特色/地方风味餐厅|住宿服务;宾馆酒店;宾馆酒店,4.6,64,1.1019581324362853,1,大众品质型
兴玉东北烧烤东北菜(新时代陶瓷店),西湖区,餐饮服务;中餐厅;东北菜,4.7,80,1.069531091286534,1,大众品质型
小损样烧烤(恒祺中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827362955409794,1,大众品质型
雅轩居东北菜,钱塘区,餐饮服务;中餐厅;东北菜,4.6,61,1.1145748044135328,1,大众品质型
旺厨东北菜,西湖区,餐饮服务;中餐厅;东北菜,4.6,42,1.2230138941043192,1,大众品质型
厨创东北大厨(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864157514709336,1,大众品质型
厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84,1.0354177571961811,1,大众品质型
马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248101251905388,1,大众品质型
马丫东北饭儿(浙商财富中心店),西湖区,餐饮服务;中餐厅;东北菜,4.6,80,1.046775110620863,1,大众品质型
正月初二·哈尔滨铁锅炖(星光国际广场店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1377545559702362,1,大众品质型
外屋地东北菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586049842578183,1,大众品质型
刘老根·东北烧烤酒场(子夜广场店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,89,1.044488621594309,1,大众品质型
东北特色铁锅炖(孙权路店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1145748044135328,1,大众品质型
玺炖·中国铁锅炖(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078109309449284,1,大众品质型
马丫东北饭儿(印悦里丰庆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,57,1.1328813107466744,1,大众品质型
食三嫂·齐齐哈尔烤肉·烧烤东北菜(胜利河美食街店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,57,1.1328813107466744,1,大众品质型
老善溜肉段·非遗东北菜(新天地店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,58,1.1281318843252197,1,大众品质型
大年初一东北菜馆(禹航路店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235009487094725,1,大众品质型
串掌门烧烤东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.1019581324362853,1,大众品质型
马丫东北饭儿(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.1019581324362853,1,大众品质型
幸会东北烤肉,滨江区,餐饮服务;中餐厅;中餐厅,4.7,72,1.0954537770299935,1,大众品质型
东北印象餐厅(莫干山路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;东北菜,4.6,52,1.1586049842578183,1,大众品质型
骨里香饺子居(萧清大道店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,49,1.1758622057225245,1,大众品质型
哈尔滨涮肚·地摊烤肉(辣么刘萧山热榜店),萧山区,餐饮服务;中餐厅;火锅店,4.6,66,1.094015762005046,1,大众品质型
和为贵·路哥东北烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.0589792942513956,1,大众品质型
马丫东北饭儿(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,1,大众品质型
二丫家东北铁锅炖大鹅(龙章路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827362955409794,1,大众品质型
表妹烧烤·东北菜铁锅炖(九堡店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1377545559702362,1,大众品质型
辽阜·艳姨蒸饺东北菜,上城区,餐饮服务;中餐厅;东北菜,4.6,40,1.2386995370961986,1,大众品质型
幸福年铁锅炖熏酱小酒馆(九堡店),上城区,餐饮服务;中餐厅;中餐厅,4.6,63,1.106066198014872,1,大众品质型
