排名,name,adname,type,rating,cost,性价比
1595,江南虾客·龙虾烧烤(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.6,147,0.9205
1596,德悦小江南(海威新界店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,148,0.9193
1597,绿茶餐厅(三潭印月·西湖总店),上城区,餐饮服务;中餐厅;浙江菜,4.6,150,0.9168
1598,红盔甲.小龙虾(杭州首店),萧山区,餐饮服务;中餐厅;中餐厅,4.8,188,0.9157
1599,牛New寿喜烧(东站万象汇店),上城区,餐饮服务;外国餐厅;日本料理,4.7,169,0.9151
1600,牛New寿喜烧(滨江宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,169,0.9151
1601,德悦家宴(临平店),临平区,餐饮服务;中餐厅;海鲜酒楼,4.7,169,0.9151
1602,潮Marée·潮州菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,137,0.9133
1603,七条鱼日本料理(滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,154,0.9121
1604,牛New寿喜烧(来福士店),上城区,餐饮服务;外国餐厅;日本料理,4.7,172,0.912
1605,康乐渔港(杭州未来科技城店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,172,0.912
1606,金湖小龙虾(滨江路店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,124,0.9113
1607,粤潮醉虾打边炉,西湖区,餐饮服务;中餐厅;中餐厅,4.6,155,0.9109
1608,蔻餐厅The Coeur,上城区,餐饮服务;外国餐厅;外国餐厅,4.6,155,0.9109
1609,牛New寿喜烧(萧山万象汇店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,174,0.91
1610,BROWNSTONE布朗石西班牙餐厅酒吧(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,175,0.909
1611,红盔甲·小龙虾(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,175,0.909
1612,七条鱼日本料理(富亿花园中心店),上城区,餐饮服务;外国餐厅;日本料理,4.7,175,0.909
1613,SOLAR索拉餐厅(BIRLAND玉鸟集店),余杭区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,157,0.9086
1614,乾珑汇小鲜(顺丰·创新中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,176,0.908
1615,战友龙虾(上城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,158,0.9075
1616,大酒·烧鸟·居酒屋(国货路店),上城区,餐饮服务;外国餐厅;日本料理,4.6,158,0.9075
1617,七条鱼日本料理(新天地店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,158,0.9075
1618,牛小新烧肉·和牛放题(萧山万象汇店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,158,0.9075
1619,元古·觀山,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,177,0.907
1620,披云徽府(中赢星海店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,177,0.907
1621,牛New寿喜烧(滨江银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,177,0.907
1622,三喜日料(龙湖杭州滨江天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,177,0.907
1623,一和幸寿喜烧(工联CC店),上城区,餐饮服务;外国餐厅;日本料理,4.5,142,0.9067
1624,七条鱼日本料理(国大城市广场店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,159,0.9064
1625,牛小新烧肉·和牛放题(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,160,0.9053
1626,山上下日本料理(杭州中心),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,160,0.9053
1627,Nodus诺德斯西餐厅(江南慢村店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,160,0.9053
1628,酒食胡同·烧鸟酒场,萧山区,餐饮服务;外国餐厅;日本料理,4.6,161,0.9042
1629,披云徽府(杭州徽商大厦店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,180,0.9041
1630,东京烧肉(滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,180,0.9041
1631,东京烧肉(东站万象汇店),上城区,餐饮服务;外国餐厅;日本料理,4.7,180,0.9041
1632,西溪丽锅·牛肉海鲜火锅·新浙菜,西湖区,餐饮服务;中餐厅;火锅店|餐饮服务;茶艺馆;茶艺馆,4.7,180,0.9041
1633,繁秋·新粤菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.8,202,0.9034
1634,牛小新烧肉·和牛放题(杭州东站万象汇),上城区,餐饮服务;外国餐厅;日本料理,4.7,181,0.9032
1635,荣小馆(杭州大厦店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,182,0.9022
1636,钱江新城万豪酒店中餐厅,上城区,餐饮服务;中餐厅;中餐厅,4.6,165,0.8998
1637,一家人扬州龙虾(七乐汇生活广场店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,165,0.8998
1638,西茶?宋宴?精致江南料理,余杭区,餐饮服务;中餐厅;中餐厅,4.7,185,0.8994
1639,黑柴山烤房,滨江区,餐饮服务;中餐厅;中餐厅,4.5,148,0.8993
1640,小南门阿坤龙虾馆(义蓬旗舰店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.5,148,0.8993
1641,今尚饮私房创意菜,萧山区,餐饮服务;中餐厅;中餐厅,4.7,186,0.8985
1642,牛New寿喜烧(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,187,0.8976
1643,slim's steak house斯利姆牛排餐廳,滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,168,0.8967
1644,新滨安·钱塘江鲜·萧山菜·杭帮菜名店(滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;浙江菜,4.7,188,0.8966
1645,东海渔宫·海鲜姿造(杭州首店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,189,0.8957
1646,德天肥牛海鲜火锅(滨江一店),滨江区,餐饮服务;中餐厅;火锅店,4.7,191,0.894
1647,牛小新烧肉·和牛放题(龙湖杭州金沙天街店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,171,0.8936
1648,蒸小皖(杭州东站店),上城区,餐饮服务;中餐厅;中餐厅,3.4,44,0.8932
1649,御牛道日式烤肉料理(中山中路店),上城区,餐饮服务;外国餐厅;日本料理,4.7,193,0.8922
1650,御牛道日式烤肉料理(黄龙恒励大厦店),西湖区,餐饮服务;外国餐厅;日本料理,4.7,193,0.8922
1651,何记皖北地锅鸡(塘栖店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,123,0.8921
1652,青蜂西餐厅(江滨一号店),滨江区,餐饮服务;快餐厅;快餐厅,4.6,175,0.8897
1653,牛哒寿喜烧·和牛海鲜自助火锅(奥体店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,176,0.8887
1654,宴中海·二十年浙菜·萧山宴·市心北路店,萧山区,餐饮服务;中餐厅;中餐厅,4.7,198,0.8879
1655,渔万(浙江民营企业发展大厦店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,178,0.8868
1656,Tomacado花厨(in77·杭州首店),上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,178,0.8868
1657,滨丸水產·烧肉烧鸟炉端烧(星光大道店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,200,0.8862
1658,龙虾小弟,上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,4.6,179,0.8858
1659,御牛道日式烤肉料理(国大城市广场店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,201,0.8854
1660,Modern·湖畔餐厅(和达湖畔中心店),钱塘区,餐饮服务;外国餐厅;外国餐厅,4.6,180,0.8849
1661,月芽·自由餐厅·西溪湿地餐厅,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.8,226,0.8848
1662,德悦海鲜(杭州大厦501广场店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,202,0.8846
1663,露天西餐厅(麦道大厦店),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,181,0.8839
1664,The boots泥靴City(杭州平安悦坊店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,182,0.883
1665,新珒记·台州海鲜·小龙虾夜宵,拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,205,0.8822
1666,玖五京菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,208,0.8798
1667,秋粤台(江锦路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,208,0.8798
1668,牛排家(杭州滨江银泰店),滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.8,234,0.8792
1669,德悦悦品海鲜姿造(凤起东路店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.8,234,0.8792
1670,德悦悦品海鲜姿造(文一路),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.8,235,0.8785
1671,李记羊庄·烤全羊(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;中餐厅,4.0,94,0.8784
1672,珍之宝御品(永盛大厦店),萧山区,餐饮服务;中餐厅;广东菜(粤菜),4.7,210,0.8782
1673,Le Nid Etoilé 楽·法餐,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,188,0.8776
1674,世纪澜轩花园餐厅,萧山区,餐饮服务;中餐厅;中餐厅,4.7,214,0.8751
1675,御牛道日式烤肉料理(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,193,0.8732
1676,意坊(西湖大道店),上城区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;甜品店;甜品店,4.7,217,0.8729
1677,牛New寿喜烧(大悦城店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,196,0.8707
1678,望江门小龙虾(西湖国贸店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.1,110,0.8706
1679,可劲造脆皮烤猪肘(丰平商业中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.5,55,0.8695
1680,牛排家(杭州城北万象城店),余杭区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,199,0.8682
1681,淀餐厅sediment,萧山区,餐饮服务;中餐厅;中餐厅,4.7,224,0.8678
1682,御牛道日式烤肉料理(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.7,225,0.8671
1683,壹恒·板前料理(杭州首店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,201,0.8666
1684,mamala西餐厅(杭州远洋乐堤港店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.7,226,0.8664
1685,月芽·自由餐厅·壹集集合餐厅,余杭区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,228,0.865
1686,荣小馆(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,229,0.8643
1687,鸟语花香·高空景观餐厅·潮粤菜(杭州大厦店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,230,0.8636
1688,竹哩(归谷店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,230,0.8636
1689,月芽·璞上餐厅·上天竺店,西湖区,餐饮服务;中餐厅;中餐厅,4.7,230,0.8636
1690,大俺徽地锅鸡(乐创城店),萧山区,餐饮服务;中餐厅;中餐厅,3.8,81,0.8623
1691,一绪に寿喜烧放题(杭州嘉里中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,210,0.8595
1692,喜佑西餐厅(杭州临平inPARK店),临平区,餐饮服务;外国餐厅;外国餐厅,4.6,212,0.858
1693,亮小皖炒鸡店,上城区,餐饮服务;中餐厅;中餐厅,4.4,168,0.8577
1694,安徽香辣馆(世茂店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,105,0.8577
1695,牛排家(杭州城西银泰店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,240,0.8569
1696,JUAN卷石西餐?和牛牛排,西湖区,餐饮服务;外国餐厅;外国餐厅,4.6,214,0.8565
1697,名人名家·浙菜(三墩店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,245,0.8537
1698,王品牛排(杭州平安悦坊店),上城区,餐饮服务;外国餐厅;牛扒店(扒房),4.7,246,0.8531
1699,藏山海·炭火烧肉放题(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,195,0.8526
1700,Sushi Hanzo半藏(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,220,0.8521
1701,王品牛排(杭州大厦店),拱墅区,餐饮服务;外国餐厅;牛扒店(扒房),4.7,251,0.85
1702,喜久料理,拱墅区,餐饮服务;外国餐厅;日本料理,4.6,224,0.8493
1703,升鼎荟,上城区,餐饮服务;中餐厅;中餐厅,4.7,253,0.8488
1704,庖云府·浙粤荟,西湖区,餐饮服务;中餐厅;中餐厅,4.6,225,0.8486
1705,彩丰楼中餐厅(杭州奥克斯中心皇冠假日酒店店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,225,0.8486
1706,名家海鲜火锅·活蟹生香(凯旋店),上城区,餐饮服务;中餐厅;火锅店,4.7,255,0.8476
1707,名家海鲜火锅·活蟹生香(钱潮店)(暂停营业),上城区,餐饮服务;中餐厅;火锅店,4.7,255,0.8476
1708,李记烧烤龙虾馆(清泰商务楼店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,3.8,88,0.8466
1709,文兴酒家(悦坊商场店),上城区,餐饮服务;中餐厅;中餐厅,4.7,260,0.8446
1710,樨香(钱江新城店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,233,0.8432
1711,十二月令·茶宴·庭院餐厅,滨江区,餐饮服务;中餐厅;中餐厅,4.8,298,0.842
1712,醉玖兰亭·精细绍兴菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,235,0.8419
1713,大渔铁板烧(龙湖杭州滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,236,0.8412
1714,Lapedrera巴特洛·西班牙餐厅(白沙泉店),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,237,0.8406
1715,九井禅意料理(武林总店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,238,0.84
1716,牛排家(杭州亚奥万象天地店),萧山区,餐饮服务;外国餐厅;牛扒店(扒房),4.6,244,0.8362
1717,钜丰源·粤宫1998,上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;广东菜(粤菜)|公司企业;公司;公司,4.7,277,0.8352
1718,临江鲜(江鲜·蒸菜·精致浙菜),上城区,餐饮服务;中餐厅;中餐厅,4.6,250,0.8325
1719,锦香来(钱江新城店),上城区,餐饮服务;中餐厅;浙江菜,4.6,251,0.8319
1720,竹哩·环球美食(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,285,0.831
1721,文兴酒家(博地中心店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,253,0.8307
1722,味象餐厅,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,254,0.8301
1723,西湖春天·粤府(深蓝广场店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,288,0.8294
1724,琂川.经典川菜.二十四味,萧山区,餐饮服务;中餐厅;四川菜(川菜),4.7,293,0.8269
1725,熹粤荟·岚廷,拱墅区,商务住宅;住宅区;住宅小区|餐饮服务;中餐厅;广东菜(粤菜),4.6,260,0.8267
1726,杭州久泰饭店·遇见咖啡厅,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,260,0.8267
1727,观雲宴,萧山区,餐饮服务;中餐厅;中餐厅,4.7,298,0.8245
1728,西隐,西湖区,餐饮服务;餐饮相关场所;餐饮相关|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,298,0.8245
1729,湖心居.潮宴,钱塘区,餐饮服务;中餐厅;中餐厅,4.7,298,0.8245
1730,大江户居酒屋(中山中路店),上城区,餐饮服务;外国餐厅;日本料理,4.6,271,0.8206
1731,月龙吟(悦坊商场店),上城区,餐饮服务;外国餐厅;日本料理,4.8,349,0.8194
1732,大渔臻选·棠膳(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,274,0.819
1733,月芽·自由餐厅·虎跑1934店,西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.8,352,0.8182
1734,MONET莫奈·法餐厅(武林路店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.4,216,0.8179
1735,香隐钱塘(江景餐厅),上城区,餐饮服务;中餐厅;中餐厅,4.6,278,0.8169
1736,牛排家(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,318,0.8152
1737,宴谭·精细江南菜,滨江区,餐饮服务;中餐厅;中餐厅,4.7,320,0.8144
1738,黑牛的店(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.5,253,0.8127
1739,湘之荷·湖南会馆,西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,325,0.8122
1740,徽馆.无为土菜馆(万和店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.6,85,0.8082
1741,味里日本料理,上城区,餐饮服务;外国餐厅;日本料理,4.7,339,0.8063
1742,極上萬膳·日料放题(来福士中心店),上城区,餐饮服务;中餐厅;中餐厅,4.7,349,0.8023
1743,千岛湖明豪国际度假酒店·日月西餐厅,淳安县,餐饮服务;中餐厅;中餐厅,4.1,165,0.802
1744,龍码头·螃蟹王(杭州首店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜)|餐饮服务;中餐厅;海鲜酒楼,4.7,350,0.8019
1745,竹哩(滨江店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,397,0.8018
1746,竹哩·栩(万科中心店),西湖区,餐饮服务;外国餐厅;日本料理|餐饮服务;冷饮店;冷饮店,4.8,411,0.7972
1747,本逸·割烹料理(湖墅店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,368,0.7952
1748,龙井御庄·精致江南菜(黄龙店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,368,0.7952
1749,玉玲珑餐厅,西湖区,餐饮服务;中餐厅;中餐厅,4.7,370,0.7944
1750,本逸·篹·和牛烧肉(黄龙店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,328,0.7936
1751,月龍吟(朝龙汇D+PARK店),萧山区,餐饮服务;外国餐厅;日本料理,4.8,425,0.7928
1752,云顶玺宴·现代潮粤菜,上城区,餐饮服务;中餐厅;中餐厅,4.7,380,0.7909
1753,鱼町刺身(西子铭苑南区店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,387,0.7885
1754,西溪芦庄,余杭区,餐饮服务;中餐厅;潮州菜,4.7,392,0.7868
1755,蚝宅·海鲜龙虾烧烤(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;海鲜酒楼,3.7,110,0.7856
1756,月龍吟(星澜里店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,451,0.7851
1757,东富酒家(杭州大厦购物城D座店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,350,0.7849
1758,Kōyō izakaya·日法融合料理,拱墅区,餐饮服务;外国餐厅;日本料理,4.6,351,0.7845
1759,竹哩·井原里,上城区,餐饮服务;外国餐厅;日本料理,4.7,410,0.7809
1760,福宴(星光大道店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,419,0.7781
1761,月龍吟·黑金(瑞晶店),上城区,餐饮服务;中餐厅;中餐厅,4.8,481,0.777
1762,竹哩(山泽里店)(暂停营业),滨江区,餐饮服务;外国餐厅;日本料理,4.7,424,0.7766
1763,老房荟馆·粤式火锅(杭州万象城店),上城区,餐饮服务;中餐厅;火锅店,4.7,425,0.7763
1764,观炉·海鲜姿造·大事之选,萧山区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;海鲜酒楼,4.8,489,0.7749
1765,靓小串·花甲螺蛳王(天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,3.6,104,0.7735
1766,加奈日本料理(庆丰公寓店),西湖区,餐饮服务;外国餐厅;日本料理,4.6,384,0.7727
1767,席作·福建会馆(杭州高德置地广场店),上城区,餐饮服务;中餐厅;福建菜,4.7,441,0.7716
1768,西湖一号(No.1 WEST LAKE),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,443,0.771
1769,东富酒家(平安金融中心店),上城区,餐饮服务;中餐厅;中餐厅,4.7,450,0.769
1770,鼎库港味海鲜火锅(圣奥中央商务大厦店),上城区,餐饮服务;中餐厅;火锅店,4.7,452,0.7685
1771,杭台荟·台州海鲜(杭州来福士中心店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,414,0.7631
1772,东富酒家(湘湖越界店),萧山区,餐饮服务;中餐厅;广东菜(粤菜),4.7,480,0.761
1773,上房火鍋(杭州来福士中心店),上城区,餐饮服务;中餐厅;火锅店,4.7,487,0.7593
1774,勇日本料理(万科金色城品店),上城区,餐饮服务;外国餐厅;日本料理,4.6,431,0.758
1775,粤榕轩·君宴,上城区,餐饮服务;中餐厅;中餐厅,4.7,498,0.7565
1776,西溪良辰·精致潮汕菜,余杭区,餐饮服务;中餐厅;广东菜(粤菜),4.7,500,0.756
1777,西湖国宾馆紫薇厅,西湖区,餐饮服务;中餐厅;中餐厅,4.7,503,0.7553
1778,雍容荟帝王蟹活龙虾展台自助(杭州万象城黑金店),上城区,餐饮服务;中餐厅;中餐厅,4.7,527,0.7497
1779,西子火锅(来福士店),上城区,餐饮服务;中餐厅;火锅店,4.7,569,0.7407
1780,湖上牧云(杭州来福士中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,518,0.7358
1781,安和隐世·拾璞,滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.6,538,0.7314
1782,杭州柏悦酒店悦轩中餐厅,上城区,餐饮服务;中餐厅;中餐厅,4.7,631,0.7288
1783,观言·鎏金(杭州湖滨in77A区北区店),上城区,餐饮服务;中餐厅;潮州菜,4.6,554,0.728
1784,东富酒家(黄龙店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,489,0.7265
1785,喜鹤楟日料(来福士康莱德酒店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,568,0.7251
