排名,name,adname,type,rating,cost,性价比
399,海底捞火锅(西溪银泰店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
400,海底捞火锅(杭州未来科技城万达店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
401,海底捞火锅(绍兴路店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
402,海底捞火锅(杭州工联cc店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
403,海底捞火锅(杭州中大银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
404,海底捞火锅之江里店,西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
405,海底捞火锅(杭州金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
406,海底捞火锅(杭州西田城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
407,海底捞火锅(杭州西溪印象城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
408,海底捞火锅(杭州城西银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
409,海底捞火锅(杭州萧山众安广场店),萧山区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
410,海底捞火锅(杭州大悦城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
411,海底捞火锅(大江东宝龙广场夜宵主题店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
412,海底捞火锅(杭州临平银泰城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
413,海底捞火锅(杭州东城购物中心店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
414,海底捞火锅(杭州西子丁兰广场店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
415,海底捞火锅(杭州临平欢乐城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
416,海底捞大排档火锅(杭州吾角天街店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
417,海底捞火锅(铂澜大象城店),西湖区,餐饮服务;中餐厅;火锅店|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,120,0.98
418,海底捞火锅(杭州之江银泰百货店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
419,海底捞火锅(杭州古墩路印象城店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
420,海底捞火锅(拱墅万达店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
421,海底捞火锅(杭州滨江开元广场店),滨江区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
422,海底捞火锅(杭州余杭万达广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
423,海底捞火锅(临安苕溪商业广场店),临安区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
424,海底捞火锅(上亿广场店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
425,海底捞大排档火锅(杭州水晶城购物中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.98
426,苍蝇酒肉馆(国都公寓店),拱墅区,餐饮服务;外国餐厅;日本料理|体育休闲服务;娱乐场所;酒吧,4.7,120,0.98
427,藏鲜工坊(莲花店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,120,0.98
428,乔街深夜食堂(凤起路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,120,0.98
429,小家居·台州小馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.7,120,0.98
430,藏鲜工坊(朝晖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;综合酒楼,4.7,120,0.98
431,乔街深夜食堂(紫金港店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120,0.98
