综合排名,name,adname,type,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
319,tea'stone喝好茶的店(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,4.7,73,1.0919909197983517,0.909090909090909,0.9550408719346049,0.300982240565495,73.81
320,肯德基(新塘世纪联华店),上城区,餐饮服务;快餐厅;肯德基,4.5,34,1.2656988632822777,0.8181818181818181,0.9816076294277929,0.41424631549031726,73.79
321,山崎家Curry咖喱食堂(奥体银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.5,34,1.2656988632822777,0.8181818181818181,0.9816076294277929,0.41424631549031726,73.79
322,陆八仙·药果制茶·养生特饮(高德置地店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.3,18,1.460380069148967,0.7272727272727271,0.9925068119891008,0.5411857417795927,73.78
323,树夏(天虹购物中心店),上城区,购物服务;服装鞋帽皮具店;品牌服装店|餐饮服务;冷饮店;冷饮店,4.3,18,1.460380069148967,0.7272727272727271,0.9925068119891008,0.5411857417795927,73.78
324,幸福侯彩擂(南肖埠社区店),上城区,餐饮服务;冷饮店;冷饮店,4.3,18,1.460380069148967,0.7272727272727271,0.9925068119891008,0.5411857417795927,73.78
325,东京烧肉Itimaru(屏风街店),拱墅区,餐饮服务;外国餐厅;日本料理,4.9,165,0.9585312412444758,1.0000000000000002,0.8923705722070845,0.2139615394507663,73.73
326,西北羊肉馆羊蝎子火锅烧烤(万邦大楼店),上城区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;西北菜,4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
327,贰姐川菜,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
328,晚酒·阿英川菜馆(奥体金帝店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
329,大俺徽地锅鸡(绿都百瑞店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
330,凯旋烧烤(凯旋路),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
331,江南宴宴会中心,临平区,餐饮服务;中餐厅;中餐厅,4.7,74,1.0885959327286687,0.909090909090909,0.9543596730245232,0.298768582041209,73.73
332,李白图书馆餐厅?杭帮菜名店(西溪湿地店),余杭区,餐饮服务;中餐厅;中餐厅,4.8,112,1.0153598951624487,0.9545454545454544,0.9284741144414169,0.2510159469012678,73.7
333,老谢潮州菜(香积寺路店),拱墅区,餐饮服务;中餐厅;潮州菜,4.8,112,1.0153598951624487,0.9545454545454544,0.9284741144414169,0.2510159469012678,73.7
334,乔村二十八道(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,166,0.9574063939100745,1.0000000000000002,0.8916893732970027,0.21322809692529882,73.69
335,椿芽·鲜牛肉杭州拌川(杭州鼓楼店),上城区,餐饮服务;中餐厅;浙江菜,4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
336,西月楼·杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;浙江菜,4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
337,大苑丰炝锅鱼,滨江区,餐饮服务;中餐厅;中餐厅,4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
338,粤蒸倌瑶姐古法干蒸菜(德胜路店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
339,妙手菜湘.长沙菜(杭州首店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
340,大嘴巴湘菜馆·干煸小龙虾(钱江世纪城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
341,大嘴巴湘菜馆·干煸小龙虾(杭州彩虹城店),滨江区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
342,梦幻烤房·BURGER·BBQ,上城区,餐饮服务;快餐厅;快餐厅,4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
343,麺屋猪一(左右世界店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,50,1.1699399794625944,0.8636363636363635,0.970708446866485,0.35180794235585205,73.69
344,碳二鹤岗小串(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
345,周姐焦烤鸡架·东北烧烤夜宵(朝龙汇店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
346,桐湾大院·桐庐菜·夜宵烧烤(滨康路店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
347,石灰石烧鸡公(嘉里中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
348,垚合牛府黄牛肉火锅(合生国贸中心店),西湖区,餐饮服务;中餐厅;火锅店,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
349,郭淑芬鲜切牛肉自助老火锅(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
350,洪星渔庄·临平菜(星万里店),临平区,餐饮服务;中餐厅;浙江菜,4.7,75,1.0852665427997132,0.909090909090909,0.9536784741144414,0.2965976953056691,73.65
351,東大方(杭州潮王路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,76,1.0820005832568607,0.909090909090909,0.9529972752043596,0.2944681675538348,73.57
352,摆笼酸菜鱼庄·精品川菜(拱秀路店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.7,76,1.0820005832568607,0.909090909090909,0.9529972752043596,0.2944681675538348,73.57
353,马丫东北饭儿(江南大道店),滨江区,餐饮服务;中餐厅;东北菜,4.7,76,1.0820005832568607,0.909090909090909,0.9529972752043596,0.2944681675538348,73.57
354,麦当劳(钱江新城迪凯银座),上城区,餐饮服务;快餐厅;麦当劳,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
355,酉今·台粤小食堂(RESIMPLE萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
356,原香木桶饭川湘菜馆(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
357,舟山海鲜烧烤(杭州总店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
358,肯德基(星光店),滨江区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
359,肯德基(杭州武林服饰城店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557489097403063,0.8181818181818181,0.9809264305177112,0.40775857370445795,73.57
360,沪上阿姨·精选茶饮(杭州四季青服饰城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,14,1.5509313668891913,0.6818181818181819,0.9952316076294278,0.6002285740536257,73.57
361,陈文鼎(上城太平门直街店),上城区,餐饮服务;冷饮店;冷饮店,4.2,14,1.5509313668891913,0.6818181818181819,0.9952316076294278,0.6002285740536257,73.57
362,外婆家(杭州望江店),上城区,餐饮服务;中餐厅;浙江菜,4.6,51,1.1641903986756574,0.8636363636363635,0.9700272479564033,0.3480590006783622,73.56
363,川湘馆(邮电路店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,51,1.1641903986756574,0.8636363636363635,0.9700272479564033,0.3480590006783622,73.56
364,湘小妹·湘菜馆(钱江世纪城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,51,1.1641903986756574,0.8636363636363635,0.9700272479564033,0.3480590006783622,73.56
365,福锅记(铁锅炖&东北菜),滨江区,餐饮服务;中餐厅;中餐厅,4.6,51,1.1641903986756574,0.8636363636363635,0.9700272479564033,0.3480590006783622,73.56
366,咱家水饺(采荷店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,51,1.1641903986756574,0.8636363636363635,0.9700272479564033,0.3480590006783622,73.56
367,麦当劳(地铁沈塘桥A口餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.4,25,1.3504817762925934,0.7727272727272727,0.9877384196185286,0.4695279452128733,73.55
368,兴玉·东北烧烤火锅(新塘店),上城区,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;火锅店,4.7,77,1.0787959872845703,0.909090909090909,0.952316076294278,0.29237865114468525,73.49
369,费大厨辣椒炒肉(西溪天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,77,1.0787959872845703,0.909090909090909,0.952316076294278,0.29237865114468525,73.49
370,小牛滚滚贵州黄牛肉火锅(通策广场店),滨江区,餐饮服务;中餐厅;火锅店,4.7,77,1.0787959872845703,0.909090909090909,0.952316076294278,0.29237865114468525,73.49
371,宴湖小馆,西湖区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586049842578183,0.8636363636363635,0.9693460490463215,0.3444171016124921,73.43
372,外屋地东北菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586049842578183,0.8636363636363635,0.9693460490463215,0.3444171016124921,73.43
373,东北印象餐厅(莫干山路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;东北菜,4.6,52,1.1586049842578183,0.8636363636363635,0.9693460490463215,0.3444171016124921,73.43
374,小巷酒家(云水苑店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586049842578183,0.8636363636363635,0.9693460490463215,0.3444171016124921,73.43
375,萨莉亚意式餐厅(龙湖杭州金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,52,1.1586049842578183,0.8636363636363635,0.9693460490463215,0.3444171016124921,73.43
376,王道小乐惠,滨江区,餐饮服务;中餐厅;中餐厅,4.7,78,1.075650782134028,0.909090909090909,0.9516348773841962,0.29032785977222325,73.41
377,城子岭铁锅炖,萧山区,餐饮服务;中餐厅;中餐厅,4.7,78,1.075650782134028,0.909090909090909,0.9516348773841962,0.29032785977222325,73.41
378,小牛滚滚贵州黄牛肉火锅(国芳天街店),上城区,餐饮服务;中餐厅;火锅店,4.7,78,1.075650782134028,0.909090909090909,0.9516348773841962,0.29032785977222325,73.41
379,今晚食乜餸海鲜大排档,拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.8,118,1.0043682710686512,0.9545454545454544,0.9243869209809265,0.24384899696255896,73.38
380,肯德基(杭州湖滨店),上城区,餐饮服务;快餐厅;肯德基,4.5,36,1.2462205203398582,0.8181818181818181,0.9802452316076294,0.40154570750317736,73.37
381,瓷·忆赣菜中心(杭州),上城区,餐饮服务;中餐厅;中餐厅,4.8,119,1.0026126953089396,0.9545454545454544,0.9237057220708447,0.24270429591782766,73.33
382,开化食府(新塘路店)(暂停营业),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
383,玖十八烤鱼酒馆·龙虾·烧烤(芳塘店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
384,四灶儿·地道杭帮菜(西湖景区·吴山广场店),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
385,四灶儿·地道杭帮菜(和平德信店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
386,蔡奋斗·老火锅(杭州首店),上城区,餐饮服务;中餐厅;火锅店,4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
387,幺妹鱼庄(元成时代广场店),钱塘区,餐饮服务;中餐厅;四川菜(川菜),4.7,79,1.072563083667743,0.909090909090909,0.9509536784741145,0.28831456490834767,73.33
388,渔你湘约(杭州粮贸大厦店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,53,1.1531758328193855,0.8636363636363635,0.9686648501362398,0.34087709185261744,73.31
389,海底捞火锅(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
390,藏鲜工坊(庆春店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
391,郑阿公顺德鸡煲饭双皮奶(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
392,海底捞火锅(杭州萧山归谷中心店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
393,海底捞火锅(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
394,海底捞火锅(杭州萧山金城路店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
395,海底捞火锅(杭州滨江中南乐游城店),滨江区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
396,海底捞火锅(桐庐书香同城店),桐庐县,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
397,海底捞火锅(下沙银泰百货店),钱塘区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
398,柒房里·鸡汤火锅·云南烤肉(滨江店),滨江区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
399,乔街深夜食堂(杭州总店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
400,乔街深夜食堂(滨江银泰店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,120,1.0008777394181911,0.9545454545454544,0.923024523160763,0.24157303979873607,73.28
401,茶百道(太平门直街店),上城区,餐饮服务;冷饮店;冷饮店,4.3,19,1.4353752629899363,0.7272727272727271,0.9918256130790191,0.5248816731142516,73.27
402,躲姨家火锅,滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
403,摆笼酸菜鱼庄·精品川菜(荣星名座店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
404,川味观(凤起店),拱墅区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;四川菜(川菜),4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
405,巴渝川菜(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
406,付小姐在成都(滨江店),滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
407,吃饭皇帝大·土家民族菜(龙湖天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
408,吃饭皇帝大·土家民族菜(城西银泰城店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
409,吃饭皇帝大·土家民族菜(龙湖下沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
410,吃饭皇帝大·土家民族菜(西溪印象城A座店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
411,兴玉东北烧烤东北菜(新时代陶瓷店),西湖区,餐饮服务;中餐厅;东北菜,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
412,宽马记·热鲜牛肉海鲜火锅(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
413,小满烧鸟·居酒屋(杭州之翼店),上城区,餐饮服务;外国餐厅;日本料理,4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
414,火柚星球·农场餐厅,西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,80,1.069531091286534,0.909090909090909,0.9502724795640327,0.28633759249505947,73.26
415,麦当劳(杭州滨江星光大道二期),滨江区,餐饮服务;快餐厅;麦当劳,4.4,26,1.3350175323860283,0.7727272727272727,0.9870572207084469,0.4594446799035295,73.23
416,麦当劳(国大城市广场店),拱墅区,餐饮服务;快餐厅;麦当劳,4.4,26,1.3350175323860283,0.7727272727272727,0.9870572207084469,0.4594446799035295,73.23
417,库迪咖啡(杭州市民中心地铁站店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0.5909090909090908,0.9986376021798365,0.7216682962979037,73.21
418,库迪咖啡(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0.5909090909090908,0.9986376021798365,0.7216682962979037,73.21
419,库迪咖啡(杭州永盈大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0.5909090909090908,0.9986376021798365,0.7216682962979037,73.21
420,库迪咖啡(庆春广场地铁店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.737177927613007,0.5909090909090908,0.9986376021798365,0.7216682962979037,73.21
421,王胜利长沙家菜馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.6,54,1.1478955672943743,0.8636363636363635,0.967983651226158,0.3374341612758521,73.19
422,湘绯·杭城拾佳湘菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,54,1.1478955672943743,0.8636363636363635,0.967983651226158,0.3374341612758521,73.19
423,泉市鲜活牛肉店(太合C区店),拱墅区,餐饮服务;中餐厅;中餐厅,4.8,122,0.9974680198278741,0.9545454545454544,0.9216621253405994,0.2393497751200772,73.18
424,带你去趟佳木斯·非遗烧烤(杭州首店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
425,永梅衢州菜(刀茅巷店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
426,大陈小院,西湖区,餐饮服务;中餐厅;中餐厅|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
427,舒家大院老火锅(杭州市滨江区宝龙城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
428,皖北囍阿婆地锅鸡,临安区,餐饮服务;中餐厅;中餐厅,4.5,37,1.2370840998412211,0.8181818181818181,0.9795640326975477,0.3955884196834752,73.17
429,光头龙虾烧烤(信义坊步行街店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.8,123,0.9957924520945507,0.9545454545454544,0.9209809264305178,0.23825724230043482,73.13
